ERROR 2018-11-29 11:19:53,253 <input> 3 出错日志
INFO 2018-12-03 10:33:54,143 basehttp 124 "GET /oauth/qq/authorization/?next=/user_center_info.html HTTP/1.1" 200 196
INFO 2018-12-03 10:33:59,112 basehttp 124 "GET /oauth/qq/user/?code=0DD99E539596362A71DA1134C6B4A0C0 HTTP/1.1" 200 204
INFO 2018-12-03 10:37:17,680 basehttp 124 "GET /oauth/qq/authorization/?next=user_center_info.html HTTP/1.1" 200 193
INFO 2018-12-03 10:51:20,882 basehttp 124 "GET /oauth/qq/user/?code=BB85ED658356167C54D84B7000702A80 HTTP/1.1" 200 45
WARNING 2018-12-03 11:30:30,272 basehttp 124 "GET /oauth/qq/user/ HTTP/1.1" 400 6781
INFO 2018-12-03 11:30:30,511 basehttp 124 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 8192
INFO 2018-12-03 11:31:45,393 views 34 获取短信验证码: 165820
INFO 2018-12-03 11:31:45,509 basehttp 124 "GET /sms_codes/13600000000/ HTTP/1.1" 200 5176
WARNING 2018-12-03 11:32:12,454 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 400 6815
WARNING 2018-12-03 11:32:46,507 basehttp 124 "GET /oauth/qq/user/ HTTP/1.1" 400 6781
WARNING 2018-12-03 11:33:23,806 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 400 6831
WARNING 2018-12-03 11:33:38,425 basehttp 124 "GET /oauth/qq/user/ HTTP/1.1" 400 6781
WARNING 2018-12-03 11:34:13,840 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 400 6824
WARNING 2018-12-03 11:34:19,122 basehttp 124 "GET /oauth/qq/user/ HTTP/1.1" 400 6781
INFO 2018-12-03 11:34:35,005 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 200 6989
INFO 2018-12-03 11:36:03,203 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 200 7003
INFO 2018-12-03 11:53:18,389 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 175
INFO 2018-12-03 11:53:24,684 basehttp 124 "GET /oauth/qq/user/?code=B76471C05DFFE6A3AFAFD5454C69D268 HTTP/1.1" 200 45
ERROR 2018-12-03 11:54:27,058 basehttp 124 "GET /oauth/qq/user/?code=B76471C05DFFE6A3AFAFD5454C69D268 HTTP/1.1" 500 31
INFO 2018-12-03 11:57:13,850 basehttp 124 "GET /oauth/qq/user/?code=3A05DFD12100FCB4233E4D62704BF752 HTTP/1.1" 200 45
INFO 2018-12-03 11:57:53,463 views 34 获取短信验证码: 966712
INFO 2018-12-03 11:57:53,520 basehttp 124 "GET /sms_codes/13600000000/ HTTP/1.1" 200 16
INFO 2018-12-03 11:58:11,078 basehttp 124 "OPTIONS /oauth/qq/user/ HTTP/1.1" 200 0
WARNING 2018-12-03 11:58:11,110 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 400 40
WARNING 2018-12-03 11:58:16,172 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 400 49
INFO 2018-12-03 11:58:22,196 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 200 204
INFO 2018-12-03 12:21:44,545 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 175
INFO 2018-12-03 12:22:11,630 basehttp 124 "GET /oauth/qq/user/?code=DB27265D93461BA3C8A80301746C38EE HTTP/1.1" 200 184
INFO 2018-12-03 12:22:21,837 basehttp 124 "POST /oauth/qq/user/ HTTP/1.1" 200 204
WARNING 2018-12-03 12:35:06,924 basehttp 124 "GET /oauth/qq/user/ HTTP/1.1" 400 6781
INFO 2018-12-03 12:35:07,174 basehttp 124 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2018-12-03 12:35:07,175 basehttp 124 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
INFO 2018-12-03 12:35:07,179 basehttp 124 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
INFO 2018-12-03 12:35:07,182 basehttp 124 "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2018-12-03 12:35:07,186 basehttp 124 "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 304 0
INFO 2018-12-03 12:35:07,189 basehttp 124 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2018-12-03 12:35:07,192 basehttp 124 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2018-12-03 12:35:07,194 basehttp 124 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2018-12-03 12:35:07,196 basehttp 124 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2018-12-03 12:35:07,199 basehttp 124 "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2018-12-03 12:35:07,242 basehttp 124 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
WARNING 2018-12-03 12:35:08,359 basehttp 124 "GET /oauth/qq/user/ HTTP/1.1" 400 6781
INFO 2018-12-03 12:35:08,496 basehttp 124 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2018-12-03 12:35:08,497 basehttp 124 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
INFO 2018-12-03 12:35:08,501 basehttp 124 "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2018-12-03 12:35:08,510 basehttp 124 "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 304 0
INFO 2018-12-03 12:35:08,518 basehttp 124 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
INFO 2018-12-03 12:35:08,522 basehttp 124 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2018-12-03 12:35:08,525 basehttp 124 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2018-12-03 12:35:08,526 basehttp 124 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2018-12-03 12:35:08,529 basehttp 124 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2018-12-03 12:35:08,533 basehttp 124 "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2018-12-03 12:35:08,544 basehttp 124 "GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
WARNING 2018-12-03 12:35:12,725 basehttp 124 "GET /oauth/qq/user/ HTTP/1.1" 400 6781
INFO 2018-12-03 12:37:06,252 basehttp 124 "GET /oauth/qq/authorization/?next=/ HTTP/1.1" 200 175
INFO 2018-12-03 12:37:09,944 basehttp 124 "GET /oauth/qq/user/?code=0DA10A25C0550BF3B097103580BA01CB HTTP/1.1" 200 204
WARNING 2018-12-03 15:07:18,163 basehttp 124 "GET /user/ HTTP/1.1" 401 4959
WARNING 2018-12-03 15:08:27,750 basehttp 124 "GET /user/ HTTP/1.1" 401 4959
INFO 2018-12-03 15:08:30,132 basehttp 124 "GET /admin HTTP/1.1" 301 0
INFO 2018-12-03 15:08:30,167 basehttp 124 "GET /admin/ HTTP/1.1" 302 0
INFO 2018-12-03 15:08:30,242 basehttp 124 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 1652
INFO 2018-12-03 15:08:30,487 basehttp 124 "GET /static/admin/css/login.css HTTP/1.1" 200 1203
INFO 2018-12-03 15:08:30,488 basehttp 124 "GET /static/admin/css/base.css HTTP/1.1" 200 16066
INFO 2018-12-03 15:08:30,547 basehttp 124 "GET /static/admin/css/fonts.css HTTP/1.1" 200 423
INFO 2018-12-03 15:08:30,587 basehttp 124 "GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 200 80304
INFO 2018-12-03 15:08:30,590 basehttp 124 "GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 200 81348
INFO 2018-12-03 15:08:33,831 basehttp 124 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2018-12-03 15:08:33,876 basehttp 124 "GET /admin/ HTTP/1.1" 200 2353
INFO 2018-12-03 15:08:34,090 basehttp 124 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 412
INFO 2018-12-03 15:08:34,118 basehttp 124 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2018-12-03 15:08:34,119 basehttp 124 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2018-12-03 15:08:34,131 basehttp 124 "GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 200 82564
INFO 2018-12-03 15:08:36,759 basehttp 124 "GET /user/ HTTP/1.1" 200 5279
INFO 2018-12-03 15:08:36,922 basehttp 124 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2018-12-03 15:08:36,926 basehttp 124 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
INFO 2018-12-03 15:08:36,930 basehttp 124 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
INFO 2018-12-03 15:08:36,933 basehttp 124 "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2018-12-03 15:08:36,939 basehttp 124 "GET /static/rest_framework/js/jquery-3.3.1.min.js HTTP/1.1" 304 0
INFO 2018-12-03 15:08:36,950 basehttp 124 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2018-12-03 15:08:36,952 basehttp 124 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2018-12-03 15:08:36,954 basehttp 124 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2018-12-03 15:08:36,956 basehttp 124 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2018-12-03 15:08:36,960 basehttp 124 "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2018-12-03 15:08:36,990 basehttp 124 "GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
INFO 2018-12-03 15:16:02,502 basehttp 124 "GET /oauth/qq/authorization/?next=/user_center_info.html HTTP/1.1" 200 196
INFO 2018-12-03 15:16:09,428 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 204
INFO 2018-12-03 15:19:43,870 basehttp 124 "OPTIONS /user/ HTTP/1.1" 200 0
INFO 2018-12-03 15:19:43,969 basehttp 124 "GET /user/ HTTP/1.1" 200 82
INFO 2018-12-03 15:19:48,064 basehttp 124 "GET /user/ HTTP/1.1" 200 82
INFO 2018-12-03 15:20:27,257 basehttp 124 "GET /user/ HTTP/1.1" 200 99
WARNING 2018-12-03 15:39:47,197 basehttp 124 "GET /user/ HTTP/1.1" 401 43
INFO 2018-12-04 09:26:14,641 basehttp 124 "OPTIONS /authorizations/ HTTP/1.1" 200 0
INFO 2018-12-04 09:26:14,722 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 227
WARNING 2018-12-04 09:26:15,164 basehttp 124 "GET /user/ HTTP/1.1" 401 43
INFO 2018-12-04 09:26:22,504 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 227
WARNING 2018-12-04 09:26:22,832 basehttp 124 "GET /user/ HTTP/1.1" 401 43
WARNING 2018-12-04 09:26:56,653 basehttp 124 "GET /user/ HTTP/1.1" 401 43
INFO 2018-12-04 09:29:27,569 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 227
WARNING 2018-12-04 09:29:28,389 basehttp 124 "GET /user/ HTTP/1.1" 401 43
INFO 2018-12-04 09:29:58,716 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 227
WARNING 2018-12-04 09:29:59,452 basehttp 124 "GET /user/ HTTP/1.1" 401 43
INFO 2018-12-04 09:31:25,893 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 227
INFO 2018-12-04 09:31:27,223 basehttp 124 "OPTIONS /user/ HTTP/1.1" 200 0
INFO 2018-12-04 09:31:27,245 basehttp 124 "GET /user/ HTTP/1.1" 200 99
INFO 2018-12-04 09:31:53,517 basehttp 124 "GET /user/ HTTP/1.1" 200 82
INFO 2018-12-04 09:32:11,725 basehttp 124 "OPTIONS /email/ HTTP/1.1" 200 0
INFO 2018-12-04 09:32:11,749 basehttp 124 "PUT /email/ HTTP/1.1" 200 36
INFO 2018-12-04 09:39:19,405 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 227
INFO 2018-12-04 09:40:14,171 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 227
INFO 2018-12-04 09:40:16,551 basehttp 124 "GET /user/ HTTP/1.1" 200 99
INFO 2018-12-04 09:40:26,874 basehttp 124 "GET /user/ HTTP/1.1" 200 99
INFO 2018-12-04 09:40:29,841 basehttp 124 "GET /user/ HTTP/1.1" 200 99
INFO 2018-12-04 09:40:30,748 basehttp 124 "GET /user/ HTTP/1.1" 200 99
WARNING 2018-12-04 09:41:02,115 base 152 Not Found: /
WARNING 2018-12-04 09:41:02,116 basehttp 124 "GET / HTTP/1.1" 404 3356
WARNING 2018-12-04 09:41:02,333 base 152 Not Found: /favicon.ico
WARNING 2018-12-04 09:41:02,333 basehttp 124 "GET /favicon.ico HTTP/1.1" 404 3407
INFO 2018-12-04 09:41:08,701 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 227
INFO 2018-12-04 09:41:13,558 basehttp 124 "GET /user/ HTTP/1.1" 200 99
INFO 2018-12-04 09:41:55,636 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 227
INFO 2018-12-04 09:42:03,534 basehttp 124 "GET /user/ HTTP/1.1" 200 99
INFO 2018-12-04 09:46:56,736 basehttp 124 "POST /authorizations/ HTTP/1.1" 200 227
INFO 2018-12-04 09:47:06,083 basehttp 124 "GET /user/ HTTP/1.1" 200 99
INFO 2018-12-04 09:50:16,747 basehttp 124 "GET /user/ HTTP/1.1" 200 99
INFO 2018-12-04 09:50:44,045 basehttp 124 "PUT /email/ HTTP/1.1" 200 36
INFO 2018-12-04 09:51:29,991 basehttp 124 "GET /user/ HTTP/1.1" 200 82
INFO 2018-12-04 10:23:17,067 basehttp 124 "GET /user/ HTTP/1.1" 200 82
INFO 2018-12-04 10:23:48,127 basehttp 124 "PUT /email/ HTTP/1.1" 200 36
WARNING 2018-12-04 10:47:10,311 base 152 Not Found: /email/verification/
WARNING 2018-12-04 10:47:10,313 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 404 3604
INFO 2018-12-04 10:47:11,269 basehttp 124 "GET /user/ HTTP/1.1" 200 99
INFO 2018-12-04 10:49:17,304 basehttp 124 "GET /user/ HTTP/1.1" 200 99
WARNING 2018-12-04 10:49:18,830 base 152 Not Found: /email/verification/
WARNING 2018-12-04 10:49:18,831 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 404 3604
WARNING 2018-12-04 10:49:35,286 base 152 Not Found: /email/verification/
WARNING 2018-12-04 10:49:35,287 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 404 3604
WARNING 2018-12-04 10:52:42,443 base 152 Not Found: /email/verification/
WARNING 2018-12-04 10:52:42,444 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 404 3604
WARNING 2018-12-04 10:52:42,503 base 152 Not Found: /email/verification/
WARNING 2018-12-04 10:52:42,503 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 404 3604
INFO 2018-12-04 10:52:43,072 basehttp 124 "GET /user/ HTTP/1.1" 200 99
INFO 2018-12-04 11:04:37,581 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 200 16
INFO 2018-12-04 11:29:02,318 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 200 16
INFO 2018-12-04 11:29:03,465 basehttp 124 "GET /user/ HTTP/1.1" 200 98
INFO 2018-12-04 11:30:20,431 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 200 16
INFO 2018-12-04 11:30:23,067 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 200 16
INFO 2018-12-04 11:30:28,727 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 200 16
INFO 2018-12-04 11:30:31,362 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 200 16
INFO 2018-12-04 11:30:35,242 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 200 16
INFO 2018-12-04 11:30:42,113 basehttp 124 "GET /email/verification/?token=eyJhbGciOiJIUzI1NiIsImV4cCI6MTU0Mzk3NjYyOCwiaWF0IjoxNTQzODkwMjI4fQ.eyJ1c2VyX2lkIjoxLCJlbWFpbCI6ImlzbGV0MTAxMEAxNjMuY29tIn0.X7tJSx6_l3hr_jhl3jd7DziLulI1D-G7uZuuDOvm9Kc HTTP/1.1" 200 16
INFO 2018-12-04 12:01:56,146 basehttp 124 "GET /areas/ HTTP/1.1" 200 8351
INFO 2018-12-04 12:01:56,496 basehttp 124 "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458
ERROR 2018-12-04 12:02:16,303 exception 135 Internal Server Error: /areas/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/views.py", line 483, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/views.py", line 443, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/views.py", line 480, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/generics.py", line 201, in get
    return self.list(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/mixins.py", line 48, in list
    return Response(serializer.data)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/serializers.py", line 765, in data
    ret = super(ListSerializer, self).data
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/serializers.py", line 262, in data
    self._data = self.to_representation(self.instance)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/serializers.py", line 683, in to_representation
    self.child.to_representation(item) for item in iterable
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/serializers.py", line 683, in <listcomp>
    self.child.to_representation(item) for item in iterable
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/serializers.py", line 510, in to_representation
    fields = self._readable_fields
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/django/utils/functional.py", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/serializers.py", line 376, in _readable_fields
    field for field in self.fields.values()
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/serializers.py", line 363, in fields
    for key, value in self.get_fields().items():
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/serializers.py", line 1020, in get_fields
    field_names = self.get_field_names(declared_fields, info)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/serializers.py", line 1076, in get_field_names
    'Got %s.' % type(fields).__name__
TypeError: The `fields` option must be a list or tuple or "__all__". Got str.
ERROR 2018-12-04 12:02:16,408 basehttp 124 "GET /areas/ HTTP/1.1" 500 154421
ERROR 2018-12-04 12:02:17,663 exception 135 Internal Server Error: /areas/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/views.py", line 483, in dispatch
    response = self.handle_exception(exc)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/views.py", line 443, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/views.py", line 480, in dispatch
    response = handler(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/generics.py", line 201, in get
    return self.list(request, *args, **kwargs)
  File "/home/python/.virtualenvs/django_py3/lib/python3.5/site-packages/rest_framework/mixins.py", line 48, in list
    return Response(serializer.data)
